literature_id,filename,year,url,status,message,download_date
22809,2015/Long.etal.2015.Correction First Shark from Late Devonian Frasnian Gogo.pdf,2015,https://www.plosone.org/article/fetchObject.action?uri=info:doi/10.1371/journal.pone.0131502&representation=PDF,error,Not a valid PDF (got text/html;charset=utf-8),2025-10-21 21:11:36
22876,2015/Madiraca.etal.2015.Analyses occurrence pelagic sharks Eastern Adriatic sea.pdf,2015,https://pluralidade.info/Pluralidade5_001_027.pdf,error,"Request error: HTTPSConnectionPool(host='pluralidade.info', port=443): Max retries exceeded with url: /Pluralidade5",2025-10-21 21:11:36
23021,2015/Madsen.etal.2015.Water Transport Functional Dynamics Aquaporins Osmoregu.pdf,2015,https://www.biolbull.org/content/229/1/70.full.pdf+html,error,"Request error: HTTPSConnectionPool(host='www.biolbull.org', port=443): Max retries exceeded with url: /content/229/",2025-10-21 21:11:36
21996,2015/Mcclain.etal.2015.Sizing ocean giants patterns intraspe size variation marine.pdf,2015,https://peerj.com/articles/715.pdf,error,HTTP 400,2025-10-21 21:11:36
22820,2015/Micarelli.etal.2015.Dorsal fin photoide tool long term studies White Shark.pdf,2015,https://www.sibm.it/46%20SIBM/preprint%20Roma.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22529,2015/Munroe.etal.2015.Nearshore movement ecology medium-b shark creek whaler.pdf,2015,https://www.animalbiotelemetry.com/content/pdf/s40317-015-0026-y.pdf,error,"Request error: HTTPSConnectionPool(host='www.animalbiotelemetry.com', port=443): Max retries exceeded with url: /co",2025-10-21 21:11:36
23552,2015/NotarbartoloDiSciara.etal.2015.Devil We Don t Know Investig Habitat Abundance Endangered.pdf,2015,https://www.plosone.org/article/fetchObject.action?uri=info:doi/10.1371/journal.pone.0141189&representation=PDF,error,Not a valid PDF (got text/html;charset=utf-8),2025-10-21 21:11:36
22480,2015/Papastamatiou.etal.2015.subtropi embayment serves essential habitat sub-adults.pdf,2015,https://www.sciencedirect.com/science/article/pii/S2351989415000293,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22708,2015/Otero.etal.2015.New chondrichthyans from Bartonia levels Río de Las Minas.pdf,2015,https://www.andeangeology.cl/index.php/revista1/article/viewFile/V42n2-a06/pdf,error,"Request error: HTTPSConnectionPool(host='www.andeangeology.cl', port=443): Max retries exceeded with url: /index.ph",2025-10-21 21:11:36
22679,2015/Pujol.etal.2015.Un antiguo caso de predación de foca monje mediterr adulta.pdf,2015,https://www.rsehn.es/cont/publis/boletines/284.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
23222,2015/Reckziegel.etal.2015.Injuries caused aquatic animals Brazil analysis data.pdf,2015,https://www.scielo.br/pdf/rsbmt/v48n4/1678-9849-rsbmt-48-04-00460.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
28535,2015/Rada.etal.2015.Necrophagy nurse shark Ginglymo cirratum tiger sharks.pdf,2015,https://www.scielo.org.co/pdf/unsc/v20n3/v20n3a03.pdf,error,"Request error: HTTPSConnectionPool(host='www.scielo.org.co', port=443): Max retries exceeded with url: /pdf/unsc/v2",2025-10-21 21:11:36
22822,2015/Rizzuto.etal.2015.Skin biopsy sensitive non-lethal technique ecotoxic studies.pdf,2015,https://www.sibm.it/46%20SIBM/preprint%20Roma.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22517,2015/Roelofs.etal.2015.Upper Devonian microver from Canning Basin Western Australia.pdf,2015,https://geojournals.pgi.gov.pl/agp/article/view/21992/pdf_29,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22699,2015/Sagarese.etal.2015.Spatiote overlap spiny dogfish Squalus acanthias commercial.pdf,2015,https://fishbull.noaa.gov/1132/sagarese.pdf,error,"Request error: HTTPSConnectionPool(host='fishbull.noaa.gov', port=443): Max retries exceeded with url: /1132/sagare",2025-10-21 21:11:36
23212,2015/Russo.etal.2015.Biomecha model batoid skates rays pectoral fins predicts.pdf,2015,https://www.bartsmithlabs.com/muri/pdfs/BB_Russoetal_2015.pdf,error,"Request error: HTTPSConnectionPool(host='www.bartsmithlabs.com', port=443): Max retries exceeded with url: /muri/pd",2025-10-21 21:11:36
22887,2015/Shibuya.etal.2015.use pelvic fins benthic locomotion during foraging behavior.pdf,2015,https://www.scielo.br/pdf/zool/v32n3/1984-4689-zool-32-03-00179.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
23264,2015/Schleimer.etal.2015.Learning from provisio site code conduct compliance.pdf,2015,https://peerj.com/articles/1452.pdf,error,HTTP 400,2025-10-21 21:11:36
22821,2015/Sperone.etal.2015.Prelimin observat Great White Shark Carcharo carcharias.pdf,2015,https://www.sibm.it/46%20SIBM/preprint%20Roma.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22405,2015/Simpfendorfer.etal.2015.Shark ray life history.pdf,2015,https://www.publish.csiro.au/?act=view_file&file_id=MFv66n4_ED.pdf,error,HTTP 500,2025-10-21 21:11:36
23750,2015/Tohkairin.etal.2015.illustra annotated checklist fishes Kitami-Y Bank southern.pdf,2015,https://repository.kulib.kyoto-u.ac.jp/dspace/bitstream/2433/193238/1/smbl_043_001.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22667,2015/Tolotti.etal.2015.Banning not enough complexi oceanic shark management tuna.pdf,2015,https://www.sciencedirect.com/science/article/pii/S2351989415000517,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22609,2015/WakidaKusunoki.etal.2015.First record total albinism southern stingray Dasyatis.pdf,2015,https://www.revbiolmar.cl/resumenes/v501/501-135.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
23400,2015/VegaSequeda.etal.2015.Marine biodiver remote areas Colombian Caribbean New Shoal.pdf,2015,https://www.scielo.org.co/pdf/mar/v44n1/v44n1a10.pdf,error,"Request error: HTTPSConnectionPool(host='www.scielo.org.co', port=443): Max retries exceeded with url: /pdf/mar/v44",2025-10-21 21:11:36
22250,2015/Winter.etal.2015.Pilot study behaviour sharks around Saba using acoustic.pdf,2015,https://www.dcbd.nl/sites/www.dcbd.nl/files/documents/PilotStudyOnBehaviourOfSharksAroundSabaUsingAcousticTelemetry_WinterEtAl%282015%29.pdf,error,Not a valid PDF (got text/html),2025-10-21 21:11:36
23633,2015/daRocha.etal.2015.Inventory Chondrichthyes Actinopt species collected central.pdf,2015,https://www.scielo.br/pdf/bn/v15n2/1676-0611-bne-1676-0611-20140136.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
23116,2015/deSouzaGama.etal.2015.Uso de Recursos e Dieta das Raias de Água Doce.pdf,2015,https://dx.doi.org/10.18561/2179-5746/biotaamazonia.v5n1p90-98,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22165,2015/deBoer.etal.2015.New records whale shark Rhincodon typus giant manta ray.pdf,2015,https://journals.cambridge.org/download.php?file=%2FMBD%2FMBD8%2FS1755267214001432a.pdf&code=6035ba46eb27a270329e7a33e0a9df0e,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20706,2014/Afonso.etal.2014.Vertical movement patterns ontogene niche expansion tiger.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20707,2014/Anderson.etal.2014.Perception discrimi magnetic fields Sandbar Carcharh.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20708,2014/Andreotti.etal.2014.How many there - integrated approach estimating size white.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20709,2014/Andrews.etal.2014.Maximum age missing time shark vertebrae limits validity.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20710,2014/Apps.etal.2014.Human dimensions shark-based tourism Abstract.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20711,2014/Araujo.etal.2014.Describing population structure residency whale sharks.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20712,2014/Bach.etal.2014.Testing affinity whale sharks Rhincodon typus offshore oil.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
21651,2014/Bandyopadhyay.etal.2014.Modeling how shark dolphin skin patterns control transiti.pdf,2014,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4206846/pdf/srep06650.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
21762,2014/Bangley.etal.2014.Observat spiny dogfish Squalus acanthias captured late.pdf,2014,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4240240/pdf/f1000research-3-5671.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22122,2014/Basallo.etal.2014.Reproduc biology skates Symptery acuta Garman 1877 S.pdf,2014,https://www.scielo.br/pdf/ni/v12n4/1679-6225-ni-1982-0224-20130097.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20714,2014/BesterVanderMerwe.etal.2014.How genetics can incorpor into fisheries management.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20715,2014/Bitalo.etal.2014.Genetic connecti tope shark Galeorhi galeus across South.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
21016,2014/Bikram.etal.2014.Landing Trends Species composit Percentage composit Sharks.pdf,2014,https://www.ijarbs.com/pdfcopy/june2014/ijarbs10.pdf,error,"Request error: HTTPSConnectionPool(host='www.ijarbs.com', port=443): Max retries exceeded with url: /pdfcopy/june20",2025-10-21 21:11:36
20717,2014/Bond.etal.2014.Southern stingrays Dasyatis americana concentr shallow.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20716,2014/Blaison.etal.2014.New insight seasonal patterns reproduc biology tiger bull.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20538,2014/Bustamante.etal.2014.Biogeogr patterns cartilag fauna Pisces Elasmobranchii.pdf,2014,https://dx.doi.org/10.7287/peerj.preprints.298v1,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20718,2014/Bowden.etal.2014.review Odontasp Abstract.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20721,2014/Bustamante.etal.2014.Fishing youth Sustaina pelagic shark fishery nursery area.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
21009,2014/Bustamante.etal.2014.Biogeogr patterns cartilag fauna Pisces Elasmobranchii.pdf,2014,https://peerj.com/articles/416.pdf,error,HTTP 400,2025-10-21 21:11:36
20723,2014/Cagua.etal.2014.Year-round residency patterns whale shark aggregat Mafia.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20722,2014/Butcher.etal.2014.Why do they die mortality indices elasmobranchs caught.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20724,2014/Campana.etal.2014.Use PAT tags estimating discard mortality shortfin mako.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20725,2014/Carlson.etal.2014.Predicting essential habitat features juvenile smalltooth.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20726,2014/CervantesGutiérrez.etal.2014.Age growth silky shark Carcharh falcifor tropical eastern.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20727,2014/Chapman.etal.2014.New insights into population biology trade sharks based.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20729,2014/Charvet.etal.2014.overview sawfish Pristis pristis landingsin North Coast.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20730,2014/Chin.etal.2014.Hunting porcupines using citizen scientists collect data.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20728,2014/Chapuis.etal.2014.Shark What big ears you have Functional morpholo differen.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20731,2014/Clerkin.etal.2014.Reproduc biology maturity deep-sea sharks Southern Indian.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20732,2014/Clua.etal.2014.Shark-eats-shark single hook insight into potential.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20733,2014/Cochran.etal.2014.Describing novel whale shark aggregat Red Sea Abstract.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20252,2014/Couturier.etal.2014.Population dynamics reef manta ray Manta alfredi eastern.pdf,2014,https://link.springer.com/article/10.1007/s00338-014-1126-5,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20734,2014/Corrigan.etal.2014.Dusky Galapagos sharks conspeci thousand genes indicate.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20789,2014/Crossley.etal.2014.Public perception understa shark attack mitigation measures.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
19985,2014/Cuny.etal.2014.Shark faunas from Late Jurassic Cretaceous northeas Thailand.pdf,2014,https://link.springer.com/article/10.1007%2Fs12542-013-0206-0,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20735,2014/Couturier.etal.2014.Habitat use residency Manta alfredi key aggregat site Great.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20737,2014/Daly.etal.2014.Niche width habitat use adult bull sharks Carcharh leucas.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20843,2014/Dapp.etal.2014.Predicting capture condition longline sharks Abstract.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20738,2014/Dapp.etal.2014.meta-ana elasmobranch respirat mode gear type mortality.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
21580,2014/Davidson.etal.2014.Comparison total lipids fatty acids from liver heart.pdf,2014,https://www.springerplus.com/content/3/1/521,error,"Request error: HTTPSConnectionPool(host='www.springerplus.com', port=443): Max retries exceeded with url: /content/",2025-10-21 21:11:36
20740,2014/Davis.etal.2014.conservation Greenland Shark Somniosus microcep setting.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20739,2014/Davidson.etal.2014.Global shark ray trajecto - catch collapse signs sustaina.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20808,2014/Devitt.etal.2014.represen threatened sawfishes Australi protected area.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20744,2014/Dharmadi.etal.2014.Fisheries management efforts conservation shark resources.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20745,2014/Dicken.etal.2014.investig into occurrence distribu white sharks Carcharo.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20746,2014/Doherty.etal.2014.Horizontal dynamics highly mobile fish Tagging tracking.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20747,2014/Drew.etal.2014.Sympatric whaler sharks with disparate life histories.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20749,2014/Dunlop.etal.2014.Movement behaviour copper shark Carcharh brachyurus off.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20748,2014/Dulvy.etal.2014.Extinction risk conservation world s sharks rays Abstract.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 410,2025-10-21 21:11:36
20750,2014/Ebert.etal.2014.Beyond Jaws Rediscov Lost Sharks Southern Africa Abstract.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20751,2014/EscobarPorras.etal.2014.Population genetics South African elasmobranchs they.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20752,2014/Espinoza.etal.2014.Contrast movements patterns habitat use reef-ass sharks.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20753,2014/Everett.etal.2014.decline South Africa s first local extinction marine.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20755,2014/Faria.etal.2014.Sawfish molecular phylogeny Abstract.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20754,2014/Fahmi.etal.2014.Indonesian shark fisheries comparison between target.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20756,2014/Farrugia.etal.2014.Nutritio contamin analyses skates Gulf Alaska shaping.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20757,2014/Fennessy.etal.2014.Changes abundances shallow- elasmobranchs off east coast.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20720,2014/FernandezCarvalho.etal.2014.Status potential extinction largetooth sawfish Pristis.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20759,2014/Ferretti.etal.2014.Modeling shark attack data infer patterns shark abundance.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20743,2014/Fernando.etal.2014.Toxic mobulids implicat management conservation these.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20758,2014/Ferreira.etal.2014.Swimming large distances long-term tracking apex predator.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 410,2025-10-21 21:11:36
20760,2014/Fordham.etal.2014.Victory Evaluating elasmobranch conservation policies.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20761,2014/Fowler.etal.2014.Making trade sustaina developing Non-detr Findings shark.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
22156,2014/Frazier.etal.2014.Longevity Atlantic Sharpnose Sharks Rhizopri terraeno.pdf,2014,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4314659/pdf/f1000research-3-5743.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20762,2014/Francis.etal.2014.White shark Carcharo carcharias spatial temporal habitat.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20763,2014/Freeman.etal.2014.Mobulidae fishery Bohol Sea first extensive assessment.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
21073,2014/Gallagher.etal.2014.Vulnerab oceanic sharks pelagic longline bycatch.pdf,2014,https://www.sciencedirect.com/science/article/pii/S2351989414000055,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
21069,2014/Gajić.etal.2014.Frequency taxonomy morphology diffrent shark taxa Lower.pdf,2014,https://pluralidade.info/Pluralidade3_054_068.pdf,error,"Request error: HTTPSConnectionPool(host='pluralidade.info', port=443): Max retries exceeded with url: /Pluralidade3",2025-10-21 21:11:36
20765,2014/GalvánMagaña.etal.2014.Trophic ecology sharks equatorial waters using stomach.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20764,2014/Gallagher.etal.2014.Individual variation energy stores body condition suggest.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20766,2014/GarzaGisholt.etal.2014.Visual speciali five sympatric species rays from family.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20767,2014/Gennari.etal.2014.HOT TOPIC has all been said thermal physio-e white shark.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
21662,2014/Godard.etal.2014.Mechanisms endoderm formation cartilag fish reveal.pdf,2014,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4232768/pdf/bio-03-11-1098.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20768,2014/Gilbert.etal.2014.Metal metalloid concentr tissues dusky Carcharh obscurus.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20634,2014/Gowthaman.etal.2014.New occurrence big eye thresher shark Alopias supercil Lowe.pdf,2014,https://nopr.niscair.res.in/bitstream/123456789/28774/1/IJMS%2043%285%29%20883-885.pdf,error,"Request error: HTTPSConnectionPool(host='nopr.niscair.res.in', port=443): Max retries exceeded with url: /bitstream",2025-10-21 21:11:36
20770,2014/Graham.etal.2014.Observat commercial line-fis Tasmantid Seamounts with.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20713,2014/Graham.etal.2014.Long-term monitoring sharks reveals trends size distribu.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20771,2014/Graham.etal.2014.Establis national baseline survey sharks rays multipro.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20772,2014/Green.etal.2014.investig into population structure Galapago Sharks Carcharh.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20773,2014/Green.etal.2014.Improving environm performa New South Wales shark meshing.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20774,2014/Gulak.etal.2014.Hooking mortality bottom longline fishing gear dusky.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,Not a valid PDF (got text/html; charset=utf-8),2025-10-21 21:11:36
20775,2014/Guttridge.etal.2014.Movement patterns habitat use Great Hammerhead shark.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
20776,2014/Guyomard.etal.2014.CAPREQUINS project study catchabi bull tiger sharks smart.pdf,2014,https://www.sharksinternational.org/Documents/SI%202014%20Oral%20Presentations%20Program%20and%20abstracts.pdf,error,HTTP 441,2025-10-21 21:11:36
